amount,avg_amount,max_amount,amount_ratio,amount_std,amount_zscore,is_new_location,is_new_device,impossible_travel,transactions_last_10min,transactions_last_1hr,transactions_last_24hr,transactions_last_7d,amount_last_1hr,amount_last_24hr,unique_merchants_last_24hr,num_unique_devices_30d,device_first_seen_days,is_unknown_device_type,is_high_risk_merchant,merchant_fraud_rate,amount_vs_merchant_avg,merchant_category_risk,is_high_risk_location,hour_of_day,is_night,is_weekend,day_of_week,time_since_last_txn_hours,is_round_amount,is_fraud
3258.25,3024.77,154775.0,1.08,14960.67,0.02,0,0,0,24,24,24,24,241852.55,241852.55,10,2,0,0,0,0.0,1.39,0.1,0,11,0,1,6,0.0,0,False
2288.02,2833.28,85218.0,0.81,9919.18,-0.05,0,0,0,42,42,42,42,268936.71,268936.71,14,4,0,0,0,0.0,0.99,0.1,0,11,0,1,6,0.0,0,False
4287.83,6227.4,120432.0,0.69,16890.64,-0.11,0,0,0,41,41,41,41,243171.84,243171.84,12,2,0,0,0,0.0,1.77,0.1,0,11,0,1,6,0.0,0,False
3962.45,12868.68,192144.0,0.31,32573.0,-0.27,0,0,0,35,35,35,35,282161.71,282161.71,13,2,0,0,0,0.0,1.53,0.1,0,11,0,1,6,0.0,0,False
2707.42,5716.11,108758.0,0.47,16248.1,-0.19,0,0,0,31,31,31,31,147604.16,147604.16,14,2,0,0,0,0.0,1.18,0.1,0,11,0,1,6,0.0,0,False
2274.49,12644.49,235728.0,0.18,38506.3,-0.27,0,0,0,39,39,39,39,184289.47,184289.47,15,2,0,0,0,0.0,0.94,0.1,0,11,0,1,6,0.0,0,False
29240.0,11861.42,235592.0,2.47,39114.58,0.44,0,1,1,44,44,44,44,83818.03,83818.03,16,3,0,1,1,1.0,0.34,1.0,1,11,0,1,6,0.0,0,True
1127.05,10510.09,217050.0,0.11,35012.59,-0.27,0,0,0,43,43,43,43,122426.59,122426.59,17,3,0,0,0,0.0,0.45,0.5,0,11,0,1,6,0.0,0,False
1740.73,2032.66,37352.0,0.86,5160.46,-0.06,0,0,0,33,33,33,33,48173.11,48173.11,14,1,0,0,0,0.0,0.71,0.1,0,11,0,1,6,0.0,0,False
3653.88,9612.1,173970.0,0.38,25990.67,-0.23,0,0,0,33,33,33,33,501850.38,501850.38,15,4,0,0,0,0.0,1.51,0.1,0,11,0,1,6,0.0,0,False
4541.93,5761.8,79410.0,0.79,11917.4,-0.1,0,0,0,40,40,40,40,200615.2,200615.2,16,1,0,0,0,0.0,1.85,0.1,0,11,0,1,6,0.0,0,False
2459.94,2520.73,56825.0,0.98,5585.22,-0.01,0,0,0,27,27,27,27,116618.11,116618.11,12,2,0,0,0,0.0,0.98,0.1,0,11,0,1,6,0.0,0,False
124.72,6211.61,177527.0,0.02,22137.37,-0.27,0,0,0,33,33,33,33,14528.82,14528.82,14,3,0,0,0,0.0,0.05,0.1,0,11,0,1,6,0.0,0,False
594.26,3635.05,78240.0,0.16,10384.76,-0.29,0,0,0,39,39,39,39,115696.27,115696.27,15,3,0,0,0,0.0,0.24,0.1,0,11,0,1,6,0.0,0,False
1181.22,5806.27,85890.0,0.2,13016.04,-0.36,0,0,0,33,33,33,33,152557.35,152557.35,16,3,0,0,0,0.0,0.47,0.1,0,11,0,1,6,0.0,0,False
5232.0,4617.31,140665.0,1.13,14228.6,0.04,0,0,0,38,38,38,38,381467.01,381467.01,13,3,0,0,0,0.0,2.08,0.1,0,11,0,1,6,0.0,0,False
2160.1,10700.41,177698.0,0.2,30620.48,-0.28,0,0,0,39,39,39,39,227302.59,227302.59,16,3,0,0,0,0.0,0.88,0.1,0,11,0,1,6,0.0,0,False
2184.8,9027.79,171696.0,0.24,26628.37,-0.26,0,0,0,42,42,42,42,311131.58,311131.58,16,4,0,0,0,0.0,0.87,0.1,0,11,0,1,6,0.0,0,False
412.27,4074.15,64980.0,0.1,12460.5,-0.29,0,0,0,32,32,32,32,10394.6,10394.6,13,1,0,0,0,0.0,0.16,0.5,0,11,0,1,6,0.0,0,False
4669.61,5628.51,203150.0,0.83,20181.42,-0.05,0,0,0,34,34,34,34,347031.72,347031.72,14,2,0,0,0,0.0,1.83,0.3,0,11,0,1,6,0.0,0,False
3876.8,4491.05,85192.0,0.86,11429.99,-0.05,0,0,0,33,33,33,33,144892.07,144892.07,11,1,0,0,0,0.0,1.55,0.1,0,11,0,1,6,0.0,0,False
876.83,2092.91,45026.0,0.42,6041.87,-0.2,0,0,0,40,40,40,40,103461.47,103461.47,15,3,0,0,0,0.0,0.36,0.1,0,11,0,1,6,0.0,0,False
2351.57,6873.01,115497.0,0.34,18809.06,-0.24,0,0,0,37,37,37,37,302946.86,302946.86,15,4,0,0,0,0.0,1.0,0.1,0,11,0,1,6,0.0,0,False
3186.8,12555.85,235728.0,0.25,38351.95,-0.24,0,0,0,40,40,40,40,186563.96,186563.96,15,2,0,0,0,0.0,1.27,0.1,0,11,0,1,6,0.0,0,False
4277.34,6607.2,142508.0,0.65,19382.22,-0.12,0,0,0,38,38,38,38,130711.67,130711.67,16,1,0,0,0,0.0,1.87,0.1,0,11,0,1,6,0.0,0,False
443.02,1710.89,20915.0,0.26,4191.22,-0.3,0,0,0,39,39,39,39,65184.04,65184.04,16,4,0,0,0,0.0,0.19,0.1,0,11,0,1,6,0.0,0,False
2370.1,10644.22,177698.0,0.22,30526.78,-0.27,0,0,0,40,40,40,40,229462.69,229462.69,16,3,0,0,0,0.0,0.91,0.3,0,11,0,1,6,0.0,0,False
214.95,5127.33,120931.0,0.04,16418.36,-0.3,0,0,0,31,31,31,31,16372.04,16372.04,14,2,0,0,0,0.0,0.09,0.1,0,11,0,1,6,0.0,0,False
2413.15,5694.56,68479.0,0.42,14087.0,-0.23,0,0,1,38,38,38,38,245505.54,245505.54,15,4,0,0,0,0.0,1.0,0.1,0,11,0,1,6,0.0,0,False
2374.83,3678.62,63121.0,0.65,10287.26,-0.13,0,0,0,36,36,36,36,92587.1,92587.1,11,1,0,0,0,0.0,0.93,0.3,0,11,0,1,6,0.0,0,False
4417.77,10743.43,197328.0,0.41,34333.63,-0.18,0,0,0,38,38,38,38,897337.93,897337.93,17,5,0,0,0,0.0,1.7,0.3,0,11,0,1,6,0.0,0,False
29698.0,2082.95,45026.0,14.26,6017.86,4.59,0,1,1,41,41,41,41,104338.3,104338.3,15,3,0,1,1,1.0,0.35,1.0,1,11,0,1,6,0.0,0,True
3555.87,9085.59,171342.0,0.39,27388.16,-0.2,0,0,0,41,41,41,41,347989.5,347989.5,13,2,0,0,0,0.0,1.39,0.1,0,11,0,1,6,0.0,0,False
1067.46,6214.28,75973.0,0.17,15447.24,-0.33,0,0,0,44,44,44,44,131257.44,131257.44,15,3,0,0,0,0.0,0.44,0.1,0,11,0,1,6,0.0,0,False
3800.47,10316.22,215712.0,0.37,30705.5,-0.21,0,0,0,37,37,37,37,522457.39,522457.39,14,3,0,0,0,0.0,1.46,0.1,0,11,0,1,6,0.0,0,False
869.67,9469.29,182628.0,0.09,29541.03,-0.29,0,0,0,30,30,30,30,28758.31,28758.31,14,1,0,0,0,0.0,0.34,0.3,0,11,0,1,6,0.0,0,False
1924.48,8531.69,190619.0,0.23,26672.46,-0.25,0,0,0,38,38,38,38,227026.12,227026.12,15,2,0,0,0,0.0,0.75,0.1,0,11,0,1,6,0.0,0,False
308.08,4045.98,64980.0,0.08,12416.27,-0.3,0,0,0,33,33,33,33,10806.87,10806.87,13,1,0,0,0,0.0,0.12,0.1,0,11,0,1,6,0.0,0,False
1326.67,5763.45,85890.0,0.23,12962.72,-0.34,0,0,0,34,34,34,34,153738.57,153738.57,16,3,0,0,0,0.0,0.51,0.3,0,11,0,1,6,0.0,0,False
4608.82,10263.25,215712.0,0.45,30585.04,-0.18,0,0,0,38,38,38,38,526257.86,526257.86,14,3,0,0,0,0.0,1.84,0.5,0,11,0,1,6,0.0,0,False
4349.98,9941.02,217805.0,0.44,32941.14,-0.17,0,0,1,37,37,37,37,839503.48,839503.48,17,5,0,0,0,0.0,1.73,0.1,0,11,0,1,6,0.0,0,False
1023.11,7121.36,158319.0,0.14,22955.14,-0.27,0,0,0,30,30,30,30,43108.44,43108.44,13,1,0,0,0,0.0,0.42,0.1,0,11,0,1,6,0.0,0,False
1983.59,8482.01,190619.0,0.23,26577.41,-0.24,0,0,0,39,39,39,39,228950.6,228950.6,15,2,0,0,0,0.0,0.79,0.1,0,11,0,1,6,0.0,0,False
2058.4,3351.62,140056.0,0.61,15502.14,-0.08,0,0,0,46,46,46,46,483372.11,483372.11,17,4,0,0,0,0.0,0.82,0.1,0,11,0,1,6,0.0,0,False
7055.12,6376.84,96508.0,1.11,15789.6,0.04,0,0,0,32,32,32,32,308958.43,308958.43,17,3,0,0,0,0.0,2.76,0.1,0,11,0,1,6,0.0,0,False
4448.52,10694.01,197328.0,0.42,34202.76,-0.18,0,0,0,39,39,39,39,901755.7,901755.7,17,5,0,0,0,0.0,1.78,0.5,0,11,0,1,6,0.0,0,False
5140.82,9895.19,217805.0,0.52,32808.65,-0.14,0,0,0,38,38,38,38,843853.46,843853.46,17,5,0,0,0,0.0,2.05,0.5,0,11,0,1,6,0.0,0,False
2320.45,6011.37,84398.0,0.39,16176.88,-0.23,0,0,0,38,38,38,38,390236.33,390236.33,19,5,0,0,0,0.0,0.99,0.1,0,11,0,1,6,0.0,0,False
55650.0,5338.5,87185.0,10.42,16491.22,3.05,1,1,1,32,32,32,32,305368.59,305368.59,14,4,0,1,1,1.0,0.64,1.0,1,11,0,1,6,0.0,0,True
4786.47,7141.43,185766.0,0.67,21233.98,-0.11,0,0,0,38,38,38,38,343948.83,343948.83,16,2,0,0,0,0.0,1.85,0.3,0,11,0,1,6,0.0,0,False
3053.46,9046.65,171342.0,0.34,27294.81,-0.22,0,0,0,42,42,42,42,351545.37,351545.37,13,2,0,0,0,0.0,1.19,0.1,0,11,0,1,6,0.0,0,False
859.8,3584.82,57156.0,0.24,10334.62,-0.26,0,0,0,38,38,38,38,40516.92,40516.92,14,1,0,0,0,0.0,0.38,0.1,0,11,0,1,6,0.0,0,False
5343.09,7403.71,175454.0,0.72,23646.03,-0.09,0,0,1,46,46,46,46,661249.67,661249.67,16,3,0,0,0,0.0,2.13,0.1,0,11,0,1,6,0.0,0,False
1941.49,3466.92,67166.0,0.56,9904.95,-0.15,0,0,0,27,27,27,27,62495.25,62495.25,14,1,0,0,0,0.0,0.79,0.1,0,11,0,1,6,0.0,0,False
659.59,4163.29,140200.0,0.16,14872.39,-0.24,0,0,0,35,35,35,35,48164.81,48164.81,15,2,0,0,0,0.0,0.27,0.1,0,11,0,1,6,0.0,0,False
2395.78,2520.28,56825.0,0.95,5564.34,-0.02,0,0,0,28,28,28,28,119078.05,119078.05,12,2,0,0,0,0.0,1.03,0.1,0,11,0,1,6,0.0,0,False
2135.98,4752.6,137466.0,0.45,17537.23,-0.15,0,0,0,32,32,32,32,363655.13,363655.13,16,3,0,0,0,0.0,0.82,0.1,0,11,0,1,6,0.0,0,False
1670.15,5831.75,87185.0,0.29,17148.87,-0.24,0,0,1,33,33,33,33,361018.59,361018.59,15,5,0,0,0,0.0,0.67,0.1,0,11,0,1,6,0.0,0,False
5789.02,7121.31,185766.0,0.81,21143.38,-0.06,0,0,0,39,39,39,39,348735.3,348735.3,16,2,0,0,0,0.0,2.32,0.1,0,11,0,1,6,0.0,0,False
548.72,3970.93,79920.0,0.14,12317.25,-0.28,0,0,0,29,29,29,29,61732.39,61732.39,12,3,0,0,0,0.0,0.24,0.1,0,11,0,1,6,0.0,0,False
2667.0,6155.77,177527.0,0.43,22042.35,-0.16,1,1,1,34,34,34,34,14653.54,14653.54,14,3,0,1,1,1.0,0.03,1.0,1,11,0,1,6,0.0,0,True
2173.36,9722.52,122544.0,0.22,25158.04,-0.3,0,0,0,38,38,38,38,276774.83,276774.83,17,5,0,0,0,0.0,0.87,0.1,0,11,0,1,6,0.0,0,False
4050.96,6382.31,96508.0,0.63,15725.4,-0.15,0,0,0,33,33,33,33,316013.55,316013.55,17,3,0,0,0,0.0,1.78,0.1,0,11,0,1,6,0.0,0,False
218.88,4674.02,84280.0,0.05,13488.37,-0.33,0,0,0,39,39,39,39,16134.15,16134.15,15,2,0,0,0,0.0,0.08,0.1,0,11,0,1,6,0.0,0,False
1249.26,4172.69,149035.0,0.3,12902.36,-0.23,0,0,0,41,41,41,41,68888.8,68888.8,11,1,0,0,0,0.0,0.52,0.1,0,11,0,1,6,0.0,0,False
2412.74,7899.42,124830.0,0.31,22136.3,-0.25,0,0,0,43,43,43,43,134624.67,134624.67,16,1,0,0,0,0.0,0.99,0.1,0,11,0,1,6,0.0,0,False
578.86,3941.93,79920.0,0.15,12268.55,-0.27,0,0,0,30,30,30,30,62281.11,62281.11,12,3,0,0,0,0.0,0.23,0.3,0,11,0,1,6,0.0,0,False
2638.84,12476.46,235728.0,0.21,38197.44,-0.26,0,0,0,41,41,41,41,189750.76,189750.76,15,2,0,0,0,0.0,1.16,0.1,0,11,0,1,6,0.0,0,False
2987.53,7674.45,162526.0,0.39,23081.97,-0.2,0,0,0,43,43,43,43,200784.95,200784.95,17,2,0,0,0,0.0,1.31,0.1,0,11,0,1,6,0.0,0,False
359.99,1390.49,24276.0,0.26,3593.28,-0.29,0,0,0,37,37,37,37,33466.69,33466.69,16,3,0,0,0,0.0,0.15,0.1,0,11,0,1,6,0.0,0,False
821.01,6174.07,75973.0,0.13,15393.03,-0.35,0,0,0,45,45,45,45,132324.9,132324.9,15,3,0,0,0,0.0,0.33,0.1,0,11,0,1,6,0.0,0,False
275.35,1382.62,24276.0,0.2,3580.56,-0.31,0,0,0,38,38,38,38,33826.68,33826.68,16,3,0,0,0,0.0,0.11,0.1,0,11,0,1,6,0.0,0,False
1893.2,6039.31,85544.0,0.31,15476.31,-0.27,0,0,0,51,51,51,51,417476.07,417476.07,18,7,0,0,0,0.0,0.73,0.3,0,11,0,1,6,0.0,0,False
4680.62,14680.64,181378.0,0.32,37195.34,-0.27,0,0,0,42,42,42,42,683518.35,683518.35,18,5,0,0,0,0.0,1.87,0.5,0,11,0,1,6,0.0,0,False
3060.24,6980.88,126405.0,0.44,19775.82,-0.2,0,0,0,39,39,39,39,336601.73,336601.73,16,3,0,0,0,0.0,1.22,0.5,0,11,0,1,6,0.0,0,False
2651.81,8972.6,171696.0,0.3,26527.02,-0.24,0,0,0,43,43,43,43,313316.38,313316.38,16,4,0,0,0,0.0,1.05,0.1,0,11,0,1,6,0.0,0,False
2120.52,8004.81,184387.0,0.26,22846.82,-0.26,0,0,0,38,38,38,38,392970.63,392970.63,16,5,0,0,0,0.0,0.83,0.3,0,11,0,1,6,0.0,0,False
470.63,2907.62,43840.0,0.16,7934.16,-0.31,0,0,0,41,41,41,41,77943.25,77943.25,17,4,0,0,0,0.0,0.19,0.1,0,11,0,1,6,0.0,0,False
4822.83,9561.51,183850.0,0.5,27395.26,-0.17,0,0,0,33,33,33,33,616898.14,616898.14,17,5,0,0,0,0.0,1.86,0.3,0,11,0,1,6,0.0,0,False
217.83,5088.95,120931.0,0.04,16359.35,-0.3,0,0,0,32,32,32,32,16586.99,16586.99,14,2,0,0,0,0.0,0.09,0.1,0,11,0,1,6,0.0,0,False
5479.16,5751.19,79410.0,0.95,11865.56,-0.02,0,0,0,41,41,41,41,205157.13,205157.13,16,1,0,0,0,0.0,2.25,0.1,0,11,0,1,6,0.0,0,False
6867.36,6363.66,96508.0,1.08,15663.25,0.03,0,0,0,34,34,34,34,320064.51,320064.51,17,3,0,0,0,0.0,2.74,0.1,0,11,0,1,6,0.0,0,False
4723.8,7110.02,185766.0,0.66,21053.19,-0.11,0,0,0,40,40,40,40,354524.32,354524.32,16,2,0,0,0,0.0,1.86,0.1,0,11,0,1,6,0.0,0,False
4724.82,14600.64,181378.0,0.32,37055.86,-0.27,0,0,0,43,43,43,43,688198.97,688198.97,18,5,0,0,0,0.0,1.86,0.1,0,11,0,1,6,0.0,0,False
3786.05,9527.17,183850.0,0.4,27298.07,-0.21,0,0,0,34,34,34,34,621720.97,621720.97,17,5,0,0,0,0.0,1.49,0.3,0,11,0,1,6,0.0,0,False
2118.22,8433.51,190619.0,0.25,26483.26,-0.24,0,0,0,40,40,40,40,230934.19,230934.19,15,2,0,0,0,0.0,0.93,0.1,0,11,0,1,6,0.0,0,False
973.43,3935.11,107505.0,0.25,11341.8,-0.26,0,0,0,45,45,45,45,120935.54,120935.54,14,3,0,0,0,0.0,0.4,0.1,0,11,0,1,6,0.0,0,False
1417.05,3915.37,107505.0,0.36,11306.27,-0.22,0,0,0,46,46,46,46,121908.97,121908.97,14,3,0,0,0,0.0,0.56,0.1,0,11,0,1,6,0.0,0,False
1189.78,9668.21,122544.0,0.12,25074.9,-0.34,0,0,0,39,39,39,39,278948.19,278948.19,17,5,0,0,0,0.0,0.49,0.1,0,11,0,1,6,0.0,0,False
624.31,3612.01,78240.0,0.17,10348.43,-0.29,0,0,0,40,40,40,40,116290.53,116290.53,16,3,0,0,0,0.0,0.25,0.1,0,11,0,1,6,0.0,0,False
104104.0,10884.38,161542.0,9.56,28676.61,3.25,0,1,1,38,38,38,38,270729.53,270729.53,16,2,0,1,1,1.0,1.21,1.0,1,11,0,1,6,0.0,0,True
4521.97,4838.2,101816.0,0.93,13148.31,-0.02,0,0,0,44,44,44,44,368836.57,368836.57,16,3,0,0,0,0.0,1.97,0.1,0,11,0,1,6,0.0,0,False
1758.56,5693.14,108758.0,0.31,16187.62,-0.24,0,0,0,32,32,32,32,150311.58,150311.58,14,2,0,0,0,0.0,0.77,0.1,0,11,0,1,6,0.0,0,False
1034.11,7585.02,244350.0,0.14,28423.85,-0.23,0,0,0,42,42,42,42,110009.6,110009.6,14,2,0,0,0,0.0,0.41,0.5,0,11,0,1,6,0.0,0,False
3251.81,4486.43,85192.0,0.72,11386.73,-0.11,0,0,0,34,34,34,34,148768.87,148768.87,11,1,0,0,0,0.0,1.32,0.1,0,11,0,1,6,0.0,0,False
5207.0,6124.05,177527.0,0.85,21943.53,-0.04,0,1,0,35,35,35,35,17320.54,17320.54,15,4,0,1,1,1.0,0.06,1.0,1,11,0,1,6,0.0,0,True
1393.43,7530.88,244350.0,0.19,28311.43,-0.22,0,0,0,43,43,43,43,111043.71,111043.71,14,2,0,0,0,0.0,0.55,0.3,0,11,0,1,6,0.0,0,False
2273.18,6007.17,85544.0,0.38,15420.06,-0.24,0,0,0,52,52,52,52,419369.27,419369.27,18,7,0,0,0,0.0,0.89,0.3,0,11,0,1,6,0.0,0,False
3636.55,4477.22,85192.0,0.81,11344.35,-0.07,0,0,0,35,35,35,35,152020.68,152020.68,11,1,0,0,0,0.0,1.42,0.1,0,11,0,1,6,0.0,0,False
486.66,5399.55,106784.0,0.09,17169.45,-0.29,0,0,0,49,49,49,49,40303.97,40303.97,14,2,0,0,0,0.0,0.19,0.1,0,11,0,1,6,0.0,0,False
111325.0,9590.41,189450.0,11.61,28108.43,3.62,0,1,1,40,40,40,40,263626.51,263626.51,13,2,0,1,1,1.0,1.3,1.0,1,11,0,1,6,0.0,0,True
2331.04,10590.14,177698.0,0.22,30433.55,-0.27,0,0,0,41,41,41,41,231832.79,231832.79,16,3,0,0,0,0.0,0.9,0.3,0,11,0,1,6,0.0,0,False
284.94,2719.35,40512.0,0.1,7963.32,-0.31,0,0,0,35,35,35,35,18088.51,18088.51,15,2,0,0,0,0.0,0.12,0.1,0,11,0,1,6,0.0,0,False
2101.2,5981.84,84398.0,0.35,16114.9,-0.24,0,0,0,39,39,39,39,392556.78,392556.78,19,5,0,0,0,0.0,0.9,0.1,0,11,0,1,6,0.0,0,False
2091.99,5663.33,108758.0,0.37,16129.35,-0.22,0,0,0,33,33,33,33,152070.14,152070.14,14,2,0,0,0,0.0,0.85,0.1,0,11,0,1,6,0.0,0,False
4059.02,4621.9,140665.0,0.88,14175.11,-0.04,0,0,0,39,39,39,39,386699.01,386699.01,13,3,0,0,0,0.0,1.67,0.1,0,11,0,1,6,0.0,0,False
488.6,2890.34,43840.0,0.17,7908.44,-0.3,0,0,0,42,42,42,42,78413.88,78413.88,17,4,0,0,0,0.0,0.21,0.1,0,11,0,1,6,0.0,0,False
3774.08,5748.84,79410.0,0.66,11813.89,-0.17,0,0,0,42,42,42,42,210636.29,210636.29,16,1,0,0,0,0.0,1.53,0.1,0,11,0,1,6,0.0,0,False
3409.95,8520.67,166704.0,0.4,24342.78,-0.21,0,0,0,35,35,35,35,284796.21,284796.21,16,2,0,0,0,0.0,1.36,0.1,0,11,0,1,6,0.0,0,False
4246.15,3026.89,154775.0,1.4,14891.9,0.08,0,0,0,25,25,25,25,245110.8,245110.8,10,2,0,0,0,0.0,1.85,0.1,0,11,0,1,6,0.0,0,False
5398.01,10136.08,223950.0,0.53,30466.1,-0.16,0,0,0,34,34,34,34,427115.96,427115.96,12,3,0,0,0,0.0,2.33,0.1,0,11,0,1,6,0.0,0,False
179.56,1910.94,29295.0,0.09,5806.68,-0.3,0,0,0,34,34,34,34,7734.01,7734.01,10,1,0,0,0,0.0,0.07,0.1,0,11,0,1,6,0.0,0,False
5536.76,4470.99,85192.0,1.24,11302.17,0.09,0,0,0,36,36,36,36,155657.23,155657.23,11,1,0,0,0,0.0,2.22,0.1,0,11,0,1,6,0.0,0,False
4834.1,7089.96,185766.0,0.68,20964.93,-0.11,0,0,0,41,41,41,41,359248.12,359248.12,16,2,0,0,0,0.0,1.92,0.1,0,11,0,1,6,0.0,0,False
3881.32,7071.17,185766.0,0.55,20877.67,-0.15,0,0,0,42,42,42,42,364082.22,364082.22,16,2,0,0,0,0.0,1.51,0.3,0,11,0,1,6,0.0,0,False
891.4,5722.74,85890.0,0.16,12909.57,-0.37,0,0,0,35,35,35,35,155065.24,155065.24,16,3,0,0,0,0.0,0.34,0.3,0,11,0,1,6,0.0,0,False
978.36,7062.72,158319.0,0.14,22851.26,-0.27,0,0,0,31,31,31,31,44131.55,44131.55,13,1,0,0,0,0.0,0.42,0.1,0,11,0,1,6,0.0,0,False
1083.29,2307.46,45026.0,0.47,6489.81,-0.19,0,0,1,42,42,42,42,134036.3,134036.3,16,4,0,0,0,0.0,0.41,0.1,0,11,0,1,6,0.0,0,False
3277.13,4197.84,72544.0,0.78,9892.49,-0.09,0,0,0,31,31,31,31,114966.44,114966.44,13,1,0,0,0,0.0,1.34,0.1,0,11,0,1,6,0.0,0,False
2340.53,3454.72,67166.0,0.68,9865.87,-0.11,0,0,0,28,28,28,28,64436.74,64436.74,14,1,0,0,0,0.0,0.93,0.1,0,11,0,1,6,0.0,0,False
735.29,5678.82,85890.0,0.13,12858.47,-0.38,0,0,0,36,36,36,36,155956.64,155956.64,16,3,0,0,0,0.0,0.29,0.1,0,11,0,1,6,0.0,0,False
2724.6,5636.48,108758.0,0.48,16071.12,-0.18,0,0,0,34,34,34,34,154162.13,154162.13,14,2,0,0,0,0.0,1.08,0.1,0,11,0,1,6,0.0,0,False
952.37,3564.02,57156.0,0.27,10297.55,-0.25,0,0,0,39,39,39,39,41376.72,41376.72,14,1,0,0,0,0.0,0.41,0.1,0,11,0,1,6,0.0,0,False
2730.18,9566.96,173970.0,0.29,25896.48,-0.26,0,0,0,34,34,34,34,505504.26,505504.26,15,4,0,0,0,0.0,1.09,0.1,0,11,0,1,6,0.0,0,False
5065.64,6367.66,96508.0,0.8,15600.54,-0.08,0,0,0,35,35,35,35,326931.87,326931.87,17,3,0,0,0,0.0,2.06,0.1,0,11,0,1,6,0.0,0,False
4918.78,6589.68,142508.0,0.75,19309.72,-0.09,0,0,0,39,39,39,39,134989.01,134989.01,16,1,0,0,0,0.0,2.16,0.1,0,11,0,1,6,0.0,0,False
2268.26,9283.96,147798.0,0.24,25294.0,-0.28,0,0,0,38,38,38,38,329559.61,329559.61,16,3,0,0,0,0.0,0.93,0.1,0,11,0,1,6,0.0,0,False
1187.51,3468.57,53548.0,0.34,10411.32,-0.22,0,0,0,47,47,47,47,207185.54,207185.54,15,4,0,0,0,0.0,0.48,0.1,0,11,0,1,6,0.0,0,False
5663.28,12803.67,192144.0,0.44,32461.94,-0.22,0,0,0,36,36,36,36,286124.16,286124.16,13,2,0,0,0,0.0,2.32,0.1,0,11,0,1,6,0.0,0,False
2782.77,6950.95,126405.0,0.4,19702.59,-0.21,0,0,0,40,40,40,40,339661.97,339661.97,16,3,0,0,0,0.0,1.11,0.1,0,11,0,1,6,0.0,0,False
1392.62,5667.21,68479.0,0.25,14030.89,-0.3,0,0,0,39,39,39,39,247918.69,247918.69,15,4,0,0,0,0.0,0.58,0.1,0,11,0,1,6,0.0,0,False
4157.21,4478.83,85192.0,0.93,11260.6,-0.03,0,0,0,37,37,37,37,161193.99,161193.99,11,1,0,0,0,0.0,1.65,0.1,0,11,0,1,6,0.0,0,False
2627.69,4492.08,93440.0,0.58,12967.87,-0.14,0,0,0,41,41,41,41,288235.09,288235.09,16,3,0,0,0,0.0,1.08,0.1,0,11,0,1,6,0.0,0,False
3996.59,4190.59,72544.0,0.95,9853.49,-0.02,0,0,0,32,32,32,32,118243.57,118243.57,13,1,0,0,0,0.0,1.63,0.1,0,11,0,1,6,0.0,0,False
1820.43,5631.89,68479.0,0.32,13977.71,-0.27,0,0,0,40,40,40,40,249311.31,249311.31,15,4,0,0,0,0.0,0.75,0.1,0,11,0,1,6,0.0,0,False
1251.66,5634.29,85890.0,0.22,12808.48,-0.34,0,0,0,37,37,37,37,156691.93,156691.93,16,3,0,0,0,0.0,0.48,0.3,0,11,0,1,6,0.0,0,False
984.71,10440.58,217050.0,0.09,34891.04,-0.27,0,0,0,44,44,44,44,123553.64,123553.64,18,3,0,0,0,0.0,0.4,0.1,0,11,0,1,6,0.0,0,False
813.53,2118.59,53650.0,0.38,6392.82,-0.2,0,0,0,26,26,26,26,78330.86,78330.86,10,3,0,0,0,0.0,0.33,0.1,0,11,0,1,6,0.0,0,False
2201.03,14522.26,181378.0,0.15,36917.82,-0.33,0,0,0,44,44,44,44,692923.79,692923.79,18,5,0,0,0,0.0,0.88,0.1,0,11,0,1,6,0.0,0,False
4018.26,14425.24,181378.0,0.28,36787.28,-0.28,0,0,0,45,45,45,45,695124.82,695124.82,19,5,0,0,0,0.0,1.71,0.1,0,11,0,1,6,0.0,0,False
2196.38,2519.37,56825.0,0.87,5543.71,-0.06,0,0,0,29,29,29,29,121473.83,121473.83,13,2,0,0,0,0.0,0.86,0.1,0,11,0,1,6,0.0,0,False
4232.71,10645.6,197328.0,0.4,34073.33,-0.19,0,0,0,40,40,40,40,906204.22,906204.22,18,5,0,0,0,0.0,1.63,0.3,0,11,0,1,6,0.0,0,False
2100.02,4301.02,113750.0,0.49,13421.18,-0.16,0,0,0,44,44,44,44,220343.06,220343.06,13,3,0,0,0,0.0,0.86,0.1,0,11,0,1,6,0.0,0,False
3869.31,9856.54,217805.0,0.39,32676.72,-0.18,0,0,0,39,39,39,39,848994.28,848994.28,18,5,0,0,0,0.0,1.49,0.3,0,11,0,1,6,0.0,0,False
2726.34,2047.19,28786.0,1.33,4060.17,0.17,0,0,0,36,36,36,36,101886.33,101886.33,12,1,0,0,0,0.0,1.05,0.1,0,11,0,1,6,0.0,0,False
1407.32,3450.75,53548.0,0.41,10372.21,-0.2,0,0,0,48,48,48,48,208373.05,208373.05,16,4,0,0,0,0.0,0.54,0.1,0,11,0,1,6,0.0,0,False
2662.01,4060.51,94836.0,0.66,11919.36,-0.12,0,0,0,34,34,34,34,331506.7,331506.7,19,5,0,0,0,0.0,1.1,0.1,0,11,0,1,6,0.0,0,False
146029.0,3134.92,99424.0,46.58,12528.37,11.41,0,1,1,42,42,42,42,372307.5,372307.5,17,4,0,1,1,1.0,1.85,1.0,1,11,0,1,6,0.0,0,True
